CMDLINE /home/ioana/.pyenv/versions/3.10.0/envs/cw2/bin/python3.10 run_cv_model.py
MEM 934.187500 1710280003.0280
MEM 934.890625 1710280003.1290
MEM 934.824219 1710280003.2306
MEM 936.777344 1710280003.3316
MEM 934.960938 1710280003.4332
MEM 934.890625 1710280003.5344
MEM 936.832031 1710280003.6354
MEM 936.781250 1710280003.7365
MEM 934.953125 1710280003.8381
MEM 936.886719 1710280003.9391
MEM 934.816406 1710280004.0407
MEM 934.765625 1710280004.1418
MEM 934.949219 1710280004.2435
MEM 936.890625 1710280004.3444
MEM 934.828125 1710280004.4455
MEM 936.777344 1710280004.5467
MEM 934.972656 1710280004.6478
MEM 936.902344 1710280004.7493
MEM 934.886719 1710280004.8512
MEM 934.863281 1710280004.9542
MEM 936.832031 1710280005.0566
MEM 934.804688 1710280005.1603
MEM 934.781250 1710280005.2630
MEM 934.988281 1710280005.3644
MEM 936.945312 1710280005.4662
MEM 934.929688 1710280005.5689
MEM 934.910156 1710280005.6703
MEM 936.863281 1710280005.7718
MEM 934.843750 1710280005.8734
MEM 934.812500 1710280005.9753
MEM 934.808594 1710280006.0770
MEM 936.773438 1710280006.1798
MEM 936.968750 1710280006.2814
MEM 934.937500 1710280006.3829
MEM 934.929688 1710280006.4849
MEM 934.914062 1710280006.5865
MEM 934.847656 1710280006.6882
MEM 934.863281 1710280006.7911
MEM 934.792969 1710280006.8938
MEM 934.761719 1710280006.9955
MEM 934.976562 1710280007.0968
MEM 934.945312 1710280007.1983
MEM 936.902344 1710280007.3010
MEM 934.875000 1710280007.4036
MEM 934.843750 1710280007.5050
MEM 936.800781 1710280007.6067
MEM 934.839844 1710280007.7102
MEM 934.765625 1710280007.8118
MEM 936.957031 1710280007.9131
MEM 934.910156 1710280008.0147
MEM 934.843750 1710280008.1164
MEM 934.789062 1710280008.2180
MEM 934.953125 1710280008.3195
MEM 934.882812 1710280008.4210
MEM 934.839844 1710280008.5221
MEM 936.750000 1710280008.6236
MEM 936.960938 1710280008.7251
MEM 934.898438 1710280008.8262
MEM 934.839844 1710280008.9272
MEM 935.000000 1710280009.0283
MEM 936.929688 1710280009.1300
MEM 934.871094 1710280009.2316
MEM 934.812500 1710280009.3331
MEM 934.988281 1710280009.4346
MEM 936.945312 1710280009.5362
MEM 934.882812 1710280009.6374
MEM 934.820312 1710280009.7389
MEM 934.984375 1710280009.8405
MEM 936.933594 1710280009.9421
MEM 934.875000 1710280010.0436
MEM 934.792969 1710280010.1453
MEM 934.968750 1710280010.2468
MEM 934.894531 1710280010.3484
MEM 936.816406 1710280010.4498
MEM 934.824219 1710280010.5509
MEM 934.992188 1710280010.6524
MEM 936.898438 1710280010.7540
MEM 934.839844 1710280010.8556
MEM 934.820312 1710280010.9582
MEM 934.792969 1710280011.0601
MEM 935.023438 1710280011.1622
MEM 934.968750 1710280011.2649
MEM 936.941406 1710280011.3687
MEM 934.917969 1710280011.4727
MEM 934.894531 1710280011.5742
MEM 934.847656 1710280011.6771
MEM 936.824219 1710280011.7799
MEM 936.785156 1710280011.8827
MEM 934.996094 1710280011.9856
MEM 934.957031 1710280012.0877
MEM 934.933594 1710280012.1916
MEM 934.906250 1710280012.2945
MEM 936.863281 1710280012.3970
MEM 934.847656 1710280012.4987
MEM 934.816406 1710280012.6012
MEM 934.792969 1710280012.7031
MEM 934.992188 1710280012.8046
MEM 934.964844 1710280012.9061
MEM 934.941406 1710280013.0088
MEM 936.894531 1710280013.1117
MEM 934.871094 1710280013.2131
MEM 934.871094 1710280013.3147
MEM 934.824219 1710280013.4176
MEM 934.808594 1710280013.5202
MEM 934.789062 1710280013.6227
MEM 934.988281 1710280013.7241
MEM 934.972656 1710280013.8258
MEM 934.941406 1710280013.9282
MEM 936.867188 1710280014.0298
MEM 934.816406 1710280014.1309
MEM 934.996094 1710280014.2319
MEM 936.945312 1710280014.3330
MEM 934.886719 1710280014.4343
MEM 934.832031 1710280014.5353
MEM 935.027344 1710280014.6363
MEM 934.921875 1710280014.7372
MEM 934.875000 1710280014.8382
MEM 934.816406 1710280014.9397
MEM 936.984375 1710280015.0414
MEM 934.917969 1710280015.1429
MEM 934.839844 1710280015.2438
MEM 935.003906 1710280015.3451
MEM 934.937500 1710280015.4465
MEM 934.855469 1710280015.5480
MEM 934.832031 1710280015.6496
MEM 934.988281 1710280015.7508
MEM 936.921875 1710280015.8519
MEM 934.847656 1710280015.9535
MEM 934.796875 1710280016.0550
MEM 934.972656 1710280016.1560
MEM 934.949219 1710280016.2571
MEM 934.855469 1710280016.3581
MEM 934.824219 1710280016.4598
MEM 934.996094 1710280016.5611
MEM 934.933594 1710280016.6624
MEM 934.882812 1710280016.7638
MEM 936.832031 1710280016.8649
MEM 935.027344 1710280016.9667
MEM 936.980469 1710280017.0697
MEM 936.960938 1710280017.1727
MEM 934.984375 1710280017.2757
MEM 936.925781 1710280017.3786
MEM 934.882812 1710280017.4802
MEM 936.851562 1710280017.5826
MEM 934.851562 1710280017.6858
MEM 935.019531 1710280017.7880
MEM 934.988281 1710280017.8908
MEM 934.976562 1710280017.9940
MEM 934.914062 1710280018.0967
MEM 934.890625 1710280018.1994
MEM 936.863281 1710280018.3012
MEM 934.816406 1710280018.4027
MEM 934.792969 1710280018.5042
MEM 935.031250 1710280018.6069
MEM 936.988281 1710280018.7095
MEM 934.964844 1710280018.8109
MEM 934.941406 1710280018.9124
MEM 934.921875 1710280019.0155
MEM 934.890625 1710280019.1182
MEM 934.863281 1710280019.2210
MEM 934.855469 1710280019.3236
MEM 935.035156 1710280019.4255
MEM 935.015625 1710280019.5276
MEM 935.015625 1710280019.6305
MEM 934.972656 1710280019.7332
MEM 934.937500 1710280019.8361
MEM 934.917969 1710280019.9394
MEM 934.898438 1710280020.0409
MEM 937.023438 1710280020.1421
MEM 936.980469 1710280020.2439
MEM 936.914062 1710280020.3454
MEM 934.871094 1710280020.4470
MEM 935.031250 1710280020.5480
MEM 934.953125 1710280020.6495
MEM 934.898438 1710280020.7510
MEM 934.847656 1710280020.8525
MEM 935.042969 1710280020.9540
MEM 934.984375 1710280021.0557
MEM 934.906250 1710280021.1571
MEM 934.875000 1710280021.2581
MEM 935.039062 1710280021.3602
MEM 936.980469 1710280021.4613
MEM 934.941406 1710280021.5630
MEM 934.890625 1710280021.6640
MEM 934.839844 1710280021.7652
MEM 935.000000 1710280021.8668
MEM 934.968750 1710280021.9683
MEM 934.898438 1710280022.0698
MEM 934.835938 1710280022.1708
MEM 935.007812 1710280022.2723
MEM 936.980469 1710280022.3738
MEM 934.902344 1710280022.4748
MEM 936.859375 1710280022.5758
MEM 935.007812 1710280022.6773
MEM 934.964844 1710280022.7784
MEM 934.906250 1710280022.8801
MEM 934.894531 1710280022.9816
MEM 934.832031 1710280023.0833
MEM 935.042969 1710280023.1871
MEM 935.019531 1710280023.2886
MEM 934.996094 1710280023.3901
MEM 934.953125 1710280023.4917
MEM 934.945312 1710280023.5945
MEM 934.929688 1710280023.6964
MEM 934.937500 1710280023.7981
MEM 934.917969 1710280023.8998
MEM 934.847656 1710280024.0026
MEM 934.824219 1710280024.1042
MEM 935.031250 1710280024.2068
MEM 935.007812 1710280024.3093
MEM 936.980469 1710280024.4106
MEM 934.937500 1710280024.5120
MEM 934.949219 1710280024.6133
MEM 936.914062 1710280024.7147
MEM 934.878906 1710280024.8162
MEM 934.859375 1710280024.9178
MEM 935.054688 1710280025.0193
MEM 935.023438 1710280025.1207
MEM 935.027344 1710280025.2225
MEM 934.968750 1710280025.3247
MEM 934.925781 1710280025.4268
MEM 934.890625 1710280025.5280
MEM 937.097656 1710280025.6294
MEM 937.007812 1710280025.7326
MEM 936.984375 1710280025.8373
MEM 934.996094 1710280025.9387
MEM 934.929688 1710280026.0405
MEM 936.847656 1710280026.1420
MEM 937.035156 1710280026.2435
MEM 934.968750 1710280026.3450
MEM 934.906250 1710280026.4461
MEM 934.875000 1710280026.5477
MEM 935.046875 1710280026.6493
MEM 934.972656 1710280026.7502
MEM 936.925781 1710280026.8512
MEM 937.093750 1710280026.9529
MEM 935.058594 1710280027.0555
MEM 935.027344 1710280027.1573
MEM 936.976562 1710280027.2588
MEM 934.957031 1710280027.3617
MEM 936.933594 1710280027.4642
MEM 934.886719 1710280027.5659
MEM 934.859375 1710280027.6686
MEM 935.093750 1710280027.7700
MEM 935.039062 1710280027.8713
MEM 937.039062 1710280027.9728
MEM 934.980469 1710280028.0745
MEM 936.914062 1710280028.1756
MEM 935.101562 1710280028.2772
MEM 935.027344 1710280028.3789
MEM 934.968750 1710280028.4804
MEM 934.902344 1710280028.5815
MEM 935.085938 1710280028.6827
MEM 935.031250 1710280028.7839
MEM 934.988281 1710280028.8851
MEM 934.921875 1710280028.9865
MEM 936.855469 1710280029.0880
MEM 935.050781 1710280029.1891
MEM 935.039062 1710280029.2902
MEM 936.945312 1710280029.3916
MEM 934.886719 1710280029.4926
MEM 937.046875 1710280029.5937
MEM 934.996094 1710280029.6954
MEM 934.933594 1710280029.7965
MEM 936.886719 1710280029.8982
MEM 935.062500 1710280030.0000
MEM 935.035156 1710280030.1017
MEM 935.003906 1710280030.2045
MEM 934.972656 1710280030.3060
MEM 934.937500 1710280030.4086
MEM 934.937500 1710280030.5099
MEM 934.890625 1710280030.6116
MEM 935.097656 1710280030.7129
MEM 937.074219 1710280030.8143
MEM 935.027344 1710280030.9158
MEM 935.023438 1710280031.0173
MEM 934.976562 1710280031.1189
MEM 934.964844 1710280031.2202
MEM 934.968750 1710280031.3217
MEM 934.906250 1710280031.4232
MEM 935.121094 1710280031.5246
MEM 935.101562 1710280031.6259
MEM 937.074219 1710280031.7273
MEM 935.031250 1710280031.8288
MEM 935.003906 1710280031.9310
MEM 934.960938 1710280032.0323
MEM 934.941406 1710280032.1335
MEM 935.078125 1710280032.2350
MEM 935.023438 1710280032.3362
MEM 936.957031 1710280032.4379
MEM 936.910156 1710280032.5395
MEM 935.125000 1710280032.6411
MEM 935.046875 1710280032.7426
MEM 934.996094 1710280032.8437
MEM 936.945312 1710280032.9453
MEM 934.917969 1710280033.0469
MEM 935.101562 1710280033.1485
MEM 935.117188 1710280033.2521
MEM 937.046875 1710280033.3537
MEM 935.019531 1710280033.4563
MEM 934.992188 1710280033.5577
MEM 934.968750 1710280033.6592
MEM 936.925781 1710280033.7609
MEM 934.910156 1710280033.8637
MEM 935.125000 1710280033.9680
MEM 937.078125 1710280034.0697
MEM 935.019531 1710280034.1708
MEM 934.972656 1710280034.2720
MEM 934.910156 1710280034.3730
MEM 935.113281 1710280034.4741
MEM 937.015625 1710280034.5755
MEM 934.968750 1710280034.6776
MEM 934.937500 1710280034.7803
MEM 937.097656 1710280034.8814
MEM 935.035156 1710280034.9830
MEM 934.980469 1710280035.0847
MEM 934.945312 1710280035.1863
MEM 935.093750 1710280035.2878
MEM 935.050781 1710280035.3894
MEM 935.000000 1710280035.4911
MEM 934.914062 1710280035.5927
MEM 937.074219 1710280035.6942
MEM 937.011719 1710280035.7959
MEM 934.949219 1710280035.8974
MEM 935.117188 1710280035.9985
MEM 935.058594 1710280036.1001
MEM 934.992188 1710280036.2013
MEM 935.257812 1710280036.3028
MEM 935.472656 1710280036.4039
MEM 935.417969 1710280036.5055
MEM 935.390625 1710280036.6083
MEM 935.355469 1710280036.7113
MEM 935.324219 1710280036.8141
MEM 935.320312 1710280036.9167
MEM 935.257812 1710280037.0194
MEM 935.250000 1710280037.1209
MEM 935.441406 1710280037.2226
MEM 935.414062 1710280037.3255
MEM 935.371094 1710280037.4285
MEM 935.335938 1710280037.5313
MEM 935.332031 1710280037.6326
MEM 935.265625 1710280037.7341
MEM 935.238281 1710280037.8367
MEM 935.210938 1710280037.9394
MEM 935.484375 1710280038.0409
MEM 935.414062 1710280038.1428
MEM 935.378906 1710280038.2458
MEM 935.339844 1710280038.3485
MEM 935.289062 1710280038.4499
MEM 935.222656 1710280038.5510
MEM 935.406250 1710280038.6527
MEM 935.332031 1710280038.7537
MEM 935.265625 1710280038.8553
MEM 935.210938 1710280038.9564
MEM 935.437500 1710280039.0574
MEM 935.343750 1710280039.1584
MEM 935.308594 1710280039.2599
MEM 935.289062 1710280039.3617
MEM 935.480469 1710280039.4645
MEM 935.457031 1710280039.5679
MEM 935.429688 1710280039.6693
MEM 935.425781 1710280039.7712
MEM 935.367188 1710280039.8738
MEM 935.339844 1710280039.9754
MEM 935.308594 1710280040.0781
MEM 935.292969 1710280040.1796
MEM 935.484375 1710280040.2828
MEM 935.449219 1710280040.3842
MEM 935.410156 1710280040.4852
MEM 935.332031 1710280040.5870
MEM 935.269531 1710280040.6887
MEM 935.464844 1710280040.7903
MEM 935.398438 1710280040.8915
MEM 935.335938 1710280040.9931
MEM 935.308594 1710280041.0942
MEM 935.472656 1710280041.1954
MEM 935.406250 1710280041.2963
MEM 935.351562 1710280041.3974
MEM 935.273438 1710280041.4989
MEM 935.496094 1710280041.6005
MEM 935.417969 1710280041.7019
MEM 935.343750 1710280041.8030
MEM 935.304688 1710280041.9045
MEM 935.246094 1710280042.0055
MEM 935.425781 1710280042.1065
MEM 935.378906 1710280042.2079
MEM 935.339844 1710280042.3090
MEM 935.292969 1710280042.4106
MEM 935.273438 1710280042.5120
MEM 935.484375 1710280042.6132
MEM 935.449219 1710280042.7146
MEM 935.421875 1710280042.8161
MEM 935.394531 1710280042.9174
MEM 935.347656 1710280043.0189
MEM 935.335938 1710280043.1218
MEM 935.269531 1710280043.2242
MEM 935.246094 1710280043.3257
MEM 935.453125 1710280043.4271
MEM 935.441406 1710280043.5287
MEM 935.406250 1710280043.6304
MEM 935.351562 1710280043.7332
MEM 935.324219 1710280043.8355
MEM 935.312500 1710280043.9381
MEM 935.253906 1710280044.0396
MEM 935.234375 1710280044.1428
MEM 935.464844 1710280044.2455
MEM 935.425781 1710280044.3485
MEM 935.371094 1710280044.4510
MEM 935.312500 1710280044.5526
MEM 935.257812 1710280044.6541
MEM 935.457031 1710280044.7557
MEM 935.402344 1710280044.8567
MEM 935.339844 1710280044.9582
MEM 935.285156 1710280045.0597
MEM 935.480469 1710280045.1613
MEM 935.425781 1710280045.2624
MEM 935.351562 1710280045.3639
MEM 935.328125 1710280045.4657
MEM 935.308594 1710280045.5674
MEM 935.289062 1710280045.6702
MEM 935.242188 1710280045.7730
MEM 935.472656 1710280045.8757
MEM 935.437500 1710280045.9786
MEM 935.460938 1710280046.0813
MEM 935.382812 1710280046.1828
MEM 935.363281 1710280046.2847
MEM 935.328125 1710280046.3876
MEM 935.285156 1710280046.4890
MEM 935.457031 1710280046.5906
MEM 935.390625 1710280046.6919
MEM 935.328125 1710280046.7935
MEM 935.261719 1710280046.8951
MEM 935.476562 1710280046.9968
MEM 935.394531 1710280047.0985
MEM 935.328125 1710280047.2001
MEM 935.269531 1710280047.3016
MEM 935.472656 1710280047.4026
MEM 935.406250 1710280047.5041
MEM 935.363281 1710280047.6057
MEM 935.324219 1710280047.7072
MEM 935.269531 1710280047.8088
MEM 935.460938 1710280047.9102
MEM 935.394531 1710280048.0117
MEM 935.332031 1710280048.1127
MEM 935.281250 1710280048.2138
MEM 935.519531 1710280048.3149
MEM 935.429688 1710280048.4162
MEM 935.402344 1710280048.5189
MEM 935.359375 1710280048.6218
MEM 935.320312 1710280048.7240
MEM 935.273438 1710280048.8264
MEM 935.507812 1710280048.9277
MEM 935.449219 1710280049.0289
MEM 935.402344 1710280049.1316
MEM 935.355469 1710280049.2337
MEM 935.312500 1710280049.3358
MEM 935.285156 1710280049.4370
MEM 935.507812 1710280049.5389
MEM 935.480469 1710280049.6432
MEM 935.457031 1710280049.7459
MEM 935.429688 1710280049.8475
MEM 935.398438 1710280049.9489
MEM 935.355469 1710280050.0507
MEM 935.320312 1710280050.1537
MEM 935.324219 1710280050.2550
MEM 935.257812 1710280050.3566
MEM 935.488281 1710280050.4580
MEM 935.421875 1710280050.5597
MEM 935.335938 1710280050.6616
MEM 935.261719 1710280050.7635
MEM 935.507812 1710280050.8650
MEM 935.406250 1710280050.9660
MEM 935.335938 1710280051.0678
MEM 935.277344 1710280051.1688
MEM 935.468750 1710280051.2703
MEM 935.410156 1710280051.3712
MEM 935.339844 1710280051.4722
MEM 935.355469 1710280051.5740
MEM 935.273438 1710280051.6776
MEM 935.507812 1710280051.7795
MEM 935.500000 1710280051.8826
MEM 935.449219 1710280051.9851
MEM 935.429688 1710280052.0881
MEM 935.394531 1710280052.1908
MEM 935.367188 1710280052.2926
MEM 935.359375 1710280052.3941
MEM 935.289062 1710280052.4956
MEM 935.503906 1710280052.5974
MEM 935.429688 1710280052.6991
MEM 935.363281 1710280052.8002
MEM 935.304688 1710280052.9010
MEM 935.503906 1710280053.0025
MEM 935.457031 1710280053.1036
MEM 935.378906 1710280053.2046
MEM 935.328125 1710280053.3056
MEM 935.269531 1710280053.4066
MEM 935.488281 1710280053.5081
MEM 935.398438 1710280053.6091
MEM 937.140625 1710280053.7107
MEM 937.339844 1710280053.8121
MEM 937.292969 1710280053.9132
MEM 937.242188 1710280054.0142
MEM 937.183594 1710280054.1152
MEM 937.140625 1710280054.2167
MEM 937.343750 1710280054.3182
MEM 937.304688 1710280054.4198
MEM 937.238281 1710280054.5209
MEM 937.207031 1710280054.6227
MEM 937.187500 1710280054.7243
MEM 937.152344 1710280054.8274
MEM 937.121094 1710280054.9289
MEM 937.097656 1710280055.0315
MEM 937.371094 1710280055.1330
MEM 937.292969 1710280055.2345
MEM 937.269531 1710280055.3359
MEM 937.246094 1710280055.4372
MEM 937.218750 1710280055.5387
MEM 937.187500 1710280055.6417
MEM 937.160156 1710280055.7443
MEM 937.156250 1710280055.8458
MEM 937.097656 1710280055.9470
MEM 937.328125 1710280056.0489
MEM 937.292969 1710280056.1505
MEM 937.261719 1710280056.2538
MEM 937.230469 1710280056.3554
MEM 937.207031 1710280056.4583
MEM 937.187500 1710280056.5610
MEM 937.171875 1710280056.6622
MEM 937.316406 1710280056.7632
MEM 937.246094 1710280056.8649
MEM 937.191406 1710280056.9665
MEM 937.121094 1710280057.0676
MEM 937.320312 1710280057.1687
MEM 937.316406 1710280057.2698
MEM 937.230469 1710280057.3712
MEM 937.171875 1710280057.4728
MEM 937.117188 1710280057.5739
MEM 937.093750 1710280057.6752
MEM 937.316406 1710280057.7766
MEM 937.328125 1710280057.8780
MEM 937.253906 1710280057.9797
MEM 937.214844 1710280058.0836
MEM 937.195312 1710280058.1851
MEM 937.179688 1710280058.2868
MEM 937.164062 1710280058.3883
MEM 937.121094 1710280058.4898
MEM 937.351562 1710280058.5913
MEM 937.296875 1710280058.6931
MEM 937.230469 1710280058.7946
MEM 937.183594 1710280058.8955
MEM 937.382812 1710280058.9965
MEM 937.289062 1710280059.0981
MEM 937.226562 1710280059.1997
MEM 937.179688 1710280059.3008
MEM 937.371094 1710280059.4023
MEM 937.308594 1710280059.5034
MEM 937.296875 1710280059.6049
MEM 937.195312 1710280059.7059
MEM 937.121094 1710280059.8069
MEM 937.328125 1710280059.9084
MEM 937.253906 1710280060.0099
MEM 937.191406 1710280060.1114
MEM 937.132812 1710280060.2124
MEM 937.312500 1710280060.3134
MEM 937.265625 1710280060.4144
MEM 937.187500 1710280060.5155
MEM 937.171875 1710280060.6167
MEM 937.363281 1710280060.7195
MEM 937.339844 1710280060.8212
MEM 937.312500 1710280060.9238
MEM 937.269531 1710280061.0254
MEM 937.261719 1710280061.1270
MEM 937.210938 1710280061.2296
MEM 937.187500 1710280061.3310
MEM 937.394531 1710280061.4331
MEM 937.355469 1710280061.5343
MEM 937.335938 1710280061.6356
MEM 937.269531 1710280061.7378
MEM 937.242188 1710280061.8390
MEM 937.230469 1710280061.9405
MEM 937.171875 1710280062.0431
MEM 937.382812 1710280062.1445
MEM 937.347656 1710280062.2474
MEM 937.335938 1710280062.3503
MEM 937.281250 1710280062.4520
MEM 937.246094 1710280062.5546
MEM 937.199219 1710280062.6558
MEM 937.140625 1710280062.7573
MEM 937.328125 1710280062.8589
MEM 937.273438 1710280062.9605
MEM 937.230469 1710280063.0615
MEM 937.132812 1710280063.1625
MEM 937.339844 1710280063.2640
MEM 937.292969 1710280063.3651
MEM 937.222656 1710280063.4665
MEM 937.199219 1710280063.5676
MEM 937.375000 1710280063.6688
MEM 937.343750 1710280063.7717
MEM 937.316406 1710280063.8734
MEM 937.292969 1710280063.9751
MEM 937.246094 1710280064.0781
MEM 937.210938 1710280064.1809
MEM 937.187500 1710280064.2827
MEM 937.164062 1710280064.3856
MEM 937.394531 1710280064.4884
MEM 937.351562 1710280064.5921
MEM 937.316406 1710280064.6937
MEM 937.261719 1710280064.7947
MEM 937.234375 1710280064.8965
MEM 937.132812 1710280064.9981
MEM 937.343750 1710280065.0995
MEM 937.277344 1710280065.2005
MEM 937.222656 1710280065.3023
MEM 937.144531 1710280065.4038
MEM 937.332031 1710280065.5053
MEM 937.269531 1710280065.6069
MEM 937.203125 1710280065.7079
MEM 937.140625 1710280065.8088
MEM 937.351562 1710280065.9100
MEM 937.277344 1710280066.0110
MEM 937.222656 1710280066.1126
MEM 937.175781 1710280066.2138
MEM 937.335938 1710280066.3154
MEM 937.289062 1710280066.4165
MEM 937.238281 1710280066.5180
MEM 937.167969 1710280066.6192
MEM 937.144531 1710280066.7211
MEM 937.359375 1710280066.8226
MEM 937.328125 1710280066.9256
MEM 937.296875 1710280067.0275
MEM 937.273438 1710280067.1312
MEM 937.265625 1710280067.2340
